EQPT_REAL_ID,ALARM_ID,ALARM_LVL,ALARM_DESC
1ACP01-PDC,694,2,[F0694]
1ACP01-PDC,695,2,[F0695]
1ACP01-PDC,696,2,[F0696]
1ACP01-PDC,697,2,[F0697]
1ACP01-PDC,698,2,[F0698]
1ACP01-PDC,699,2,[F0699]
1ACP01-PDC,700,2,[F0700]
1ACP01-PDC,701,2,[F0701]PRE_SWR Exhaust H_Stop
1ACP01-PDC,702,2,[F0702]PRE_SWR Exhaust L_Stop
1ACP01-PDC,703,2,[F0703]PRE_SWR SWR FlowH_Stop
1ACP01-PDC,704,2,[F0704]PRE_SWR SWR FlowL_Stop
1ACP01-PDC,705,2,[F0705]CDA_ION (1_2_3) Press   H_Stop
1ACP01-PDC,706,2,[F0706]CDA_ION (1_2_3) Press   L_Stop
1ACP01-PDC,707,2,[F0707]CDA_A/C (4_6)   Press   H_Stop
1ACP01-PDC,708,2,[F0708]CDA_A/C (4_6)   Press   L_Stop
1ACP01-PDC,709,2,[F0709]CDA_NPS Tank    Press   H_Stop
1ACP01-PDC,710,2,[F0710]CDA_NPS Tank    Press   L_Stop
1ACP01-PDC,711,2,[F0711]PRE_SWR TK1_NPS Press   H_Stop
1ACP01-PDC,712,2,[F0712]PRE_SWR TK1_NPS Press   L_Stop
1ACP01-PDC,713,2,[F0713]PRE_SWR DCDA    Press   H_Stop
1ACP01-PDC,714,2,[F0714]PRE_SWR DCDA    Press   L_Stop
1ACP01-PDC,715,2,[F0715]O3-1    Exhaust H_Stop
1ACP01-PDC,716,2,[F0716]O3-1    Exhaust L_Stop
1ACP01-PDC,717,2,[F0717]O3-1    O3 SWR  Flow    H_Stop
1ACP01-PDC,718,2,[F0718]O3-1    O3 SWR  Flow    L_Stop
1ACP01-PDC,719,2,[F0719]O3-1    UPW SWR Flow    H_Stop
1ACP01-PDC,720,2,[F0720]O3-1    UPW SWR Flow    L_Stop
1ACP01-PDC,721,2,[F0721]O3-1    UPW SPL Resist_ H_Stop
1ACP01-PDC,722,2,[F0722]O3-1    UPW SPL Resist_ L_Stop
1ACP01-PDC,723,2,[F0723]CDA_A/C (7_8)   Press   H_Stop
1ACP01-PDC,724,2,[F0724]CDA_A/C (7_8)   Press   L_Stop
1ACP01-PDC,725,2,[F0725]SWR1    Exhaust H_Stop
1ACP01-PDC,726,2,[F0726]SWR1    Exhaust L_Stop
1ACP01-PDC,727,2,[F0727]SWR1    UPW SWR Flow    H_Stop
1ACP01-PDC,728,2,[F0728]SWR1    UPW SWR Flow    L_Stop
1ACP01-PDC,729,2,[F0729]CDA_A/C 9_10_11 Press   H_Stop
1ACP01-PDC,730,2,[F0730]CDA_A/C 9_10_11 Press   L_Stop
1ACP01-PDC,731,2,[F0731]SWR2    Exhaust H_Stop
1ACP01-PDC,732,2,[F0732]SWR2    Exhaust L_Stop
1ACP01-PDC,733,2,[F0733]SWR2 UPWUP SWR  Flow    H_Stop
1ACP01-PDC,734,2,[F0734]SWR2 UPWUP SWR  Flow    L_Stop
1ACP01-PDC,735,2,[F0735]SWR2 UPWLO SWR  Flow    H_Stop
1ACP01-PDC,736,2,[F0736]SWR2 UPWLO SWR  Flow    L_Stop
1ACP01-PDC,737,2,[F0737]CDA_A/C 12_13_14Press   H_Stop
1ACP01-PDC,738,2,[F0738]CDA_A/C 12_13_14Press   L_Stop
1ACP01-PDC,739,2,[F0739]CDA_A/C (15_16) Press   H_Stop
1ACP01-PDC,740,2,[F0740]CDA_A/C (15_16) Press   L_Stop
1ACP01-PDC,741,2,[F0741]
1ACP01-PDC,742,2,[F0742]
1ACP01-PDC,743,2,[F0743]O3-2    Exhaust H_Stop
1ACP01-PDC,744,2,[F0744]O3-2    Exhaust L_Stop
1ACP01-PDC,745,2,[F0745]O3-2    O3 SWR  Flow    H_Stop
1ACP01-PDC,746,2,[F0746]O3-2    O3 SWR  Flow    L_Stop
1ACP01-PDC,747,2,[F0747]O3-2    UPW SWR Flow    H_Stop
1ACP01-PDC,748,2,[F0748]O3-2    UPW SWR Flow    L_Stop
1ACP01-PDC,749,2,[F0749]O3-2    UPW SPL Resist_ H_Stop
1ACP01-PDC,750,2,[F0750]O3-2    UPW SPL Resist_ L_Stop
1ACP01-PDC,751,2,[F0751]SWR3    Exhaust H_Stop
1ACP01-PDC,752,2,[F0752]SWR3    Exhaust L_Stop
1ACP01-PDC,753,2,[F0753]SWR3    UPW SWR Flow    H_Stop
1ACP01-PDC,754,2,[F0754]SWR3    UPW SWR Flow    L_Stop
1ACP01-PDC,755,2,[F0755]SWR3 UPWAqua SWRFlow    H_Stop
1ACP01-PDC,756,2,[F0756]SWR3 UPWAqua SWRFlow    L_Stop
1ACP01-PDC,757,2,[F0757]CDA_MJ  (20)    Press   H_Stop
1ACP01-PDC,758,2,[F0758]CDA_MJ  (20)    Press   L_Stop
1ACP01-PDC,759,2,[F0759]CDA_A/C 17_18_19Press   H_Stop
1ACP01-PDC,760,2,[F0760]CDA_A/C 17_18_19Press   L_Stop
1ACP01-PDC,761,2,[F0761]SWR3 TK2NPS     Press   H_Stop
1ACP01-PDC,762,2,[F0762]SWR3 TK2NPS     Press   L_Stop
1ACP01-PDC,763,2,[F0763]SWR4-1  Exhaust H_Stop
1ACP01-PDC,764,2,[F0764]SWR4-1  Exhaust L_Stop
1ACP01-PDC,765,2,[F0765]SWR4-2  Exhaust H_Stop
1ACP01-PDC,766,2,[F0766]SWR4-2  Exhaust L_Stop
1ACP01-PDC,767,2,[F0767]SWR4    UPW SWR Flow    H_Stop
1ACP01-PDC,768,2,[F0768]SWR4    UPW SWR Flow    L_Stop
1ACP01-PDC,769,2,[F0769]SWR4 UPWAqua SWRFlow    H_Stop
1ACP01-PDC,770,2,[F0770]SWR4 UPWAqua SWRFlow    L_Stop
1ACP01-PDC,771,2,[F0771]SWR4    UPW SPL Resist_ H_Stop
1ACP01-PDC,772,2,[F0772]SWR4    UPW SPL Resist_ L_Stop
1ACP01-PDC,773,2,[F0773]SWR4 TK3NPS     Press   H_Stop
1ACP01-PDC,774,2,[F0774]SWR4 TK3NPS     Press   L_Stop
1ACP01-PDC,775,2,[F0775]A/K-1   Exhaust H_Stop
1ACP01-PDC,776,2,[F0776]A/K-1   Exhaust L_Stop
1ACP01-PDC,777,2,[F0777]A/K-2   Exhaust H_Stop
1ACP01-PDC,778,2,[F0778]A/K-2   Exhaust L_Stop
1ACP01-PDC,779,2,[F0779]A/K     UP CDA  Flow    H_Stop
1ACP01-PDC,780,2,[F0780]A/K     UP CDA  Flow    L_Stop
1ACP01-PDC,781,2,[F0781]A/K     LO CDA  Flow    H_Stop
1ACP01-PDC,782,2,[F0782]A/K     LO CDA  Flow    L_Stop
1ACP01-PDC,783,2,[F0783]A/K     UP CDA  Press   H_Stop
1ACP01-PDC,784,2,[F0784]A/K     UP CDA  Press   L_Stop
1ACP01-PDC,785,2,[F0785]A/K     LO CDA  Press   H_Stop
1ACP01-PDC,786,2,[F0786]A/K     LO CDA  Press   L_Stop
1ACP01-PDC,787,2,[F0787]
1ACP01-PDC,788,2,[F0788]
1ACP01-PDC,789,2,[F0789]
1ACP01-PDC,790,2,[F0790]
1ACP01-PDC,791,2,[F0791]
1ACP01-PDC,792,2,[F0792]
1ACP01-PDC,793,2,[F0793]
1ACP01-PDC,794,2,[F0794]
1ACP01-PDC,795,2,[F0795]
1ACP01-PDC,796,2,[F0796]
1ACP01-PDC,797,2,[F0797]
1ACP01-PDC,798,2,[F0798]
1ACP01-PDC,799,2,[F0799]
1ACP01-PDC,800,2,[F0800]
1ACP01-PDC,801,2,[F0801]PRE_SWR TK1 PumpAlarm
1ACP01-PDC,802,2,[F0802]PRE_SWR TK1 PumpStatus  Alarm
1ACP01-PDC,803,2,[F0803]PRE_SWR Flow    Minimum Alarm
1ACP01-PDC,804,2,[F0804]SWR3    TK2 PumpAlarm
1ACP01-PDC,805,2,[F0805]SWR3    TK2 PumpStatus  Alarm
1ACP01-PDC,806,2,[F0806]SWR2    Flow    Minimum Alarm
1ACP01-PDC,807,2,[F0807]SWR4    TK3 PumpAlarm
1ACP01-PDC,808,2,[F0808]SWR4    TK3 PumpStatus  Alarm
1ACP01-PDC,809,2,[F0809]SWR3    Flow    Minimum Alarm
1ACP01-PDC,810,2,[F0810]
1ACP01-PDC,811,2,[F0811]Tank01  HH LevelAlarm
1ACP01-PDC,812,2,[F0812]Tank01  L Level Alarm
1ACP01-PDC,813,2,[F0813]Tank01  Range   Over    Alarm
1ACP01-PDC,814,2,[F0814]Tank01  HH LevelSensor  Alarm
1ACP01-PDC,815,2,[F0815]Tank01  H Level Sensor  Alarm
1ACP01-PDC,816,2,[F0816]Tank01  M Level Sensor  Alarm
1ACP01-PDC,817,2,[F0817]Tank01  L Level Sensor  Alarm
1ACP01-PDC,818,2,[F0818]
1ACP01-PDC,819,2,[F0819]
1ACP01-PDC,820,2,[F0820]
1ACP01-PDC,821,2,[F0821]Tank01  H Level Charge  Alarm
1ACP01-PDC,822,2,[F0822]Tank01  M Level Charge  Alarm
1ACP01-PDC,823,2,[F0823]Tank01  L Level Charge  Alarm
1ACP01-PDC,824,2,[F0824]
1ACP01-PDC,825,2,[F0825]
1ACP01-PDC,826,2,[F0826]Tank02  HH LevelAlarm
1ACP01-PDC,827,2,[F0827]Tank02  L Level Alarm
1ACP01-PDC,828,2,[F0828]Tank02  Range   Over    Alarm
1ACP01-PDC,829,2,[F0829]Tank02  HH LevelSensor  Alarm
1ACP01-PDC,830,2,[F0830]Tank02  H Level Sensor  Alarm
1ACP01-PDC,831,2,[F0831]Tank02  M Level Sensor  Alarm
1ACP01-PDC,832,2,[F0832]Tank02  L Level Sensor  Alarm
1ACP01-PDC,833,2,[F0833]
1ACP01-PDC,834,2,[F0834]
1ACP01-PDC,835,2,[F0835]
1ACP01-PDC,836,2,[F0836]Tank02  H Level Charge  Alarm
1ACP01-PDC,837,2,[F0837]Tank02  M Level Charge  Alarm
1ACP01-PDC,838,2,[F0838]Tank02  L Level Charge  Alarm
1ACP01-PDC,839,2,[F0839]
1ACP01-PDC,840,2,[F0840]
1ACP01-PDC,841,2,[F0841]Tank03  HH LevelAlarm
1ACP01-PDC,842,2,[F0842]Tank03  L Level Alarm
1ACP01-PDC,843,2,[F0843]Tank03  Range   Over    Alarm
1ACP01-PDC,844,2,[F0844]Tank03  HH LevelSensor  Alarm
1ACP01-PDC,845,2,[F0845]Tank03  H Level Sensor  Alarm
1ACP01-PDC,846,2,[F0846]Tank03  M Level Sensor  Alarm
1ACP01-PDC,847,2,[F0847]Tank03  L Level Sensor  Alarm
1ACP01-PDC,848,2,[F0848]
1ACP01-PDC,849,2,[F0849]
1ACP01-PDC,850,2,[F0850]
1ACP01-PDC,851,2,[F0851]Tank03  H Level Charge  Alarm
1ACP01-PDC,852,2,[F0852]Tank03  M Level Charge  Alarm
1ACP01-PDC,853,2,[F0853]Tank03  L Level Charge  Alarm
1ACP01-PDC,854,2,[F0854]
1ACP01-PDC,855,2,[F0855]
1ACP01-PDC,856,2,[F0856]AK      CDA FlowBalance Alarm
1ACP01-PDC,857,2,[F0857]AK      CDA Pre Balance Alarm
1ACP01-PDC,858,2,[F0858]
1ACP01-PDC,859,2,[F0859]
1ACP01-PDC,860,2,[F0860]
1ACP01-PDC,861,2,[F0861]SWR1_TOPION1    RUN     Alarm
1ACP01-PDC,862,2,[F0862]SWR1_TOPION1    LOW_ION ALM
1ACP01-PDC,863,2,[F0863]SWR1_TOPION1    HIGH    VOLT ALM
1ACP01-PDC,864,2,[F0864]SWR1_TOPION1    TIP_CLN ALM
1ACP01-PDC,865,2,[F0865]SWR1_TOPION2    RUN     Alarm
1ACP01-PDC,866,2,[F0866]SWR1_TOPION2    LOW_ION ALM
1ACP01-PDC,867,2,[F0867]SWR1_TOPION2    HIGH    VOLT ALM
1ACP01-PDC,868,2,[F0868]SWR1_TOPION2    TIP_CLN ALM
1ACP01-PDC,869,2,[F0869]SWR2_TOPION     RUN     Alarm
1ACP01-PDC,870,2,[F0870]SWR2_TOPION     LOW_ION ALM
1ACP01-PDC,871,2,[F0871]SWR2_TOPION     HIGH    VOLT ALM
1ACP01-PDC,872,2,[F0872]SWR2_TOPION     TIP_CLN ALM
1ACP01-PDC,873,2,[F0873]AK_TOP  ION     RUN     Alarm
1ACP01-PDC,874,2,[F0874]AK_TOP  ION     LOW_ION ALM
1ACP01-PDC,875,2,[F0875]AK_TOP  ION     HIGH    VOLT ALM
1ACP01-PDC,876,2,[F0876]AK_TOP  ION     TIP_CLN ALM
1ACP01-PDC,877,2,[F0877]AK_MID  ION     RUN     Alarm
1ACP01-PDC,878,2,[F0878]AK_MID  ION     LOW_ION ALM
1ACP01-PDC,879,2,[F0879]AK_MID  ION     HIGH    VOLT ALM
1ACP01-PDC,880,2,[F0880]AK_MID  ION     TIP_CLN ALM
1ACP01-PDC,881,2,[F0881]
1ACP01-PDC,882,2,[F0882]
1ACP01-PDC,883,2,[F0883]
1ACP01-PDC,884,2,[F0884]
1ACP01-PDC,885,2,[F0885]
1ACP01-PDC,886,2,[F0886]
1ACP01-PDC,887,2,[F0887]
1ACP01-PDC,888,2,[F0888]
1ACP01-PDC,889,2,[F0889]
1ACP01-PDC,890,2,[F0890]
1ACP01-PDC,891,2,[F0891]
1ACP01-PDC,892,2,[F0892]
1ACP01-PDC,893,2,[F0893]
1ACP01-PDC,894,2,[F0894]
1ACP01-PDC,895,2,[F0895]
1ACP01-PDC,896,2,[F0896]
1ACP01-PDC,897,2,[F0897]
1ACP01-PDC,898,2,[F0898]
1ACP01-PDC,899,2,[F0899]
1ACP01-PDC,900,2,[F0900]HPMJ    EMO     Alarm
1ACP01-PDC,901,2,[F0901]HPMJ    Leak    Alarm
1ACP01-PDC,902,2,[F0902]HPMJ    InverterAlarm
1ACP01-PDC,903,2,[F0903]HPMJ    InverterELB TripAlarm
1ACP01-PDC,904,2,[F0904]HPMJ    InverterMC Trip Alarm
1ACP01-PDC,905,2,[F0905]HPMJ    InverterMC On   Alarm
1ACP01-PDC,906,2,[F0906]HPMJ    CP03    Trip    Alarm
1ACP01-PDC,907,2,[F0907]HPMJ    FLT-In  Press   H_Alarm
1ACP01-PDC,908,2,[F0908]HPMJ    FLT-In  Press   L_Alarm
1ACP01-PDC,909,2,[F0909]HPMJ    FLT-Out Press   H_Alarm
1ACP01-PDC,910,2,[F0910]HPMJ    FLT-Out Press   L_Alarm
1ACP01-PDC,911,2,[F0911]HPMJ    Shower  Flow    H_Alarm
1ACP01-PDC,912,2,[F0912]HPMJ    Shower  Flow    L_Alarm
1ACP01-PDC,913,2,[F0913]HPMJ    Main DI Press   H_Alarm
1ACP01-PDC,914,2,[F0914]HPMJ    Main DI Press   L_Alarm
1ACP01-PDC,915,2,[F0915]HPMJ    Resisty H_Alarm
1ACP01-PDC,916,2,[F0916]HPMJ    Resisty L_Alarm
1ACP01-PDC,917,2,[F0917]HPMJ FLTDiffere_Press   H_Alarm
1ACP01-PDC,918,2,[F0918]HPMJ    Main CO2Press   H_Alarm
1ACP01-PDC,919,2,[F0919]HPMJ    Main CO2Press   L_Alarm
1ACP01-PDC,920,2,[F0920]HPMJ    InverterLoad    H_Alarm
1ACP01-PDC,921,2,[F0921]
1ACP01-PDC,922,2,[F0922]
1ACP01-PDC,923,2,[F0923]
1ACP01-PDC,924,2,[F0924]
1ACP01-PDC,925,2,[F0925]
1ACP01-PDC,926,2,[F0926]
1ACP01-PDC,927,2,[F0927]
1ACP01-PDC,928,2,[F0928]
1ACP01-PDC,929,2,[F0929]
1ACP01-PDC,930,2,[F0930]
1ACP01-PDC,931,2,[F0931]
1ACP01-PDC,932,2,[F0932]
1ACP01-PDC,933,2,[F0933]
1ACP01-PDC,934,2,[F0934]
1ACP01-PDC,935,2,[F0935]
1ACP01-PDC,936,2,[F0936]
1ACP01-PDC,937,2,[F0937]
1ACP01-PDC,938,2,[F0938]
1ACP01-PDC,939,2,[F0939]
1ACP01-PDC,940,2,[F0940]
1ACP01-PDC,941,2,[F0941]
1ACP01-PDC,942,2,[F0942]
1ACP01-PDC,943,2,[F0943]
1ACP01-PDC,944,2,[F0944]
1ACP01-PDC,945,2,[F0945]
1ACP01-PDC,946,2,[F0946]
1ACP01-PDC,947,2,[F0947]
1ACP01-PDC,948,2,[F0948]
1ACP01-PDC,949,2,[F0949]
1ACP01-PDC,950,2,[F0950]
1ACP01-PDC,951,2,[F0951]IN CV   Scan    Broken  Alarm
1ACP01-PDC,952,2,[F0952]OUT CV  Scan    Broken  Alarm
1ACP01-PDC,953,2,[F0953]
1ACP01-PDC,954,2,[F0954]
1ACP01-PDC,955,2,[F0955]
1ACP01-PDC,956,2,[F0956]Module  Ready   Timeout Alarm
1ACP01-PDC,957,2,[F0957]
1ACP01-PDC,958,2,[F0958]
1ACP01-PDC,959,2,[F0959]
1ACP01-PDC,960,2,[F0960]TIC     Communi_Alarm
1ACP01-PDC,961,2,[F0961]Intergr_Communi_Alarm
1ACP01-PDC,962,2,[F0962]
1ACP01-PDC,963,2,[F0963]
1ACP01-PDC,964,2,[F0964]
1ACP01-PDC,965,2,[F0965]
1ACP01-PDC,966,2,[F0966]AK      Hepa    Alarm
1ACP01-PDC,967,2,[F0967]
1ACP01-PDC,968,2,[F0968]
1ACP01-PDC,969,2,[F0969]
1ACP01-PDC,970,2,[F0970]
1ACP01-PDC,971,2,[F0971]ElavatorServo   Driver  Alarm
1ACP01-PDC,972,2,[F0972]ElavatorServo   CP Trip Alarm
1ACP01-PDC,973,2,[F0973]ElavatorUP      Limit   Alarm
1ACP01-PDC,974,2,[F0974]ElavatorDown    Limit   Alarm
1ACP01-PDC,975,2,[F0975]ElavatorOrigin  Timeout Alarm
1ACP01-PDC,976,2,[F0976]ElavatorPos.Mov Timeout Alarm
1ACP01-PDC,977,2,[F0977]ElavatorServo   Axis1   Alarm
1ACP01-PDC,978,2,[F0978]
1ACP01-PDC,979,2,[F0979]ElavatorCV UP   P-SensorAlarm
1ACP01-PDC,980,2,[F0980]ElavatorCV Down P-SensorAlarm
1ACP01-PDC,981,2,[F0981]RB1 Up  Servo   Driver  Alarm
1ACP01-PDC,982,2,[F0982]RB1 Up  Servo   CP Trip Alarm
1ACP01-PDC,983,2,[F0983]RB1 Up  Servo   + Limit Alarm
1ACP01-PDC,984,2,[F0984]RB1 Up  Servo   - Limit Alarm
1ACP01-PDC,985,2,[F0985]RB1 Up  Servo   PositionAlarm
1ACP01-PDC,986,2,[F0986]RB1 Up  Servo   Origin  Alarm
1ACP01-PDC,987,2,[F0987]RB1 Up  Servo   QD75AxisAlarm
1ACP01-PDC,988,2,[F0988]
1ACP01-PDC,989,2,[F0989]
1ACP01-PDC,990,2,[F0990]
1ACP01-PDC,991,2,[F0991]RB1 LO  Servo   Driver  Alarm
1ACP01-PDC,992,2,[F0992]RB1 LO  Servo   CP Trip Alarm
1ACP01-PDC,993,2,[F0993]RB1 LO  Servo   + Limit Alarm
1ACP01-PDC,994,2,[F0994]RB1 LO  Servo   - Limit Alarm
1ACP01-PDC,995,2,[F0995]RB1 LO  Servo   PositionAlarm
1ACP01-PDC,996,2,[F0996]RB1 LO  Servo   Origin  Alarm
1ACP01-PDC,997,2,[F0997]RB1 LO  Servo   QD75AxisAlarm
1ACP01-PDC,998,2,[F0998]
1ACP01-PDC,999,2,[F0999]
1ACP01-PDC,1000,2,[F1000]
1ACP01-PDC,1001,2,[F1001]RB2 Up  Servo   Driver  Alarm
1ACP01-PDC,1002,2,[F1002]RB2 Up  Servo   CP Trip Alarm
1ACP01-PDC,1003,2,[F1003]RB2 Up  Servo   + Limit Alarm
1ACP01-PDC,1004,2,[F1004]RB2 Up  Servo   - Limit Alarm
1ACP01-PDC,1005,2,[F1005]RB2 Up  Servo   PositionAlarm
1ACP01-PDC,1006,2,[F1006]RB2 Up  Servo   Origin  Alarm
1ACP01-PDC,1007,2,[F1007]RB2 Up  Servo   QD75AxisAlarm
1ACP01-PDC,1008,2,[F1008]
1ACP01-PDC,1009,2,[F1009]
1ACP01-PDC,1010,2,[F1010]
1ACP01-PDC,1011,2,[F1011]RB2 LO  Servo   Driver  Alarm
1ACP01-PDC,1012,2,[F1012]RB2 LO  Servo   CP Trip Alarm
1ACP01-PDC,1013,2,[F1013]RB2 LO  Servo   + Limit Alarm
1ACP01-PDC,1014,2,[F1014]RB2 LO  Servo   - Limit Alarm
1ACP01-PDC,1015,2,[F1015]RB2 LO  Servo   PositionAlarm
1ACP01-PDC,1016,2,[F1016]RB2 LO  Servo   Origin  Alarm
1ACP01-PDC,1017,2,[F1017]RB2 LO  Servo   QD75AxisAlarm
1ACP01-PDC,1018,2,[F1018]
1ACP01-PDC,1019,2,[F1019]
1ACP01-PDC,1020,2,[F1020]
1ACP01-PDC,1021,2,[F1021]R/B     Motor   CP Trip Alarm
1ACP01-PDC,1022,2,[F1022]R/B1    UP MotorDriver  Alarm
1ACP01-PDC,1023,2,[F1023]R/B1    LO MotorDriver  Alarm
1ACP01-PDC,1024,2,[F1024]R/B2    UP MotorDriver  Alarm
1ACP01-PDC,1025,2,[F1025]R/B2    LO MotorDriver  Alarm
1ACP01-PDC,1026,2,[F1026]
1ACP01-PDC,1027,2,[F1027]
1ACP01-PDC,1028,2,[F1028]
1ACP01-PDC,1029,2,[F1029]
1ACP01-PDC,1030,2,[F1030]
1ACP01-PDC,1031,2,[F1031]HF Pipe OSC     CP Trip Alarm
1ACP01-PDC,1032,2,[F1032]HF Pipe OSC1    Driver  Alarm
1ACP01-PDC,1033,2,[F1033]HF Pipe OSC1    Origin  T/O ALM
1ACP01-PDC,1034,2,[F1034]HF Pipe OSC1    Cycle   Alarm
1ACP01-PDC,1035,2,[F1035]
1ACP01-PDC,1036,2,[F1036]
1ACP01-PDC,1037,2,[F1037]
1ACP01-PDC,1038,2,[F1038]
1ACP01-PDC,1039,2,[F1039]
1ACP01-PDC,1040,2,[F1040]
1ACP01-PDC,1041,2,[F1041]EUV     Remote  Change  Alarm
1ACP01-PDC,1042,2,[F1042]EUV LampOn FaultAlarm   [UEUV]
1ACP01-PDC,1043,2,[F1043]EUV     Ready   Alarm   [URDY]
1ACP01-PDC,1044,2,[F1044]EUV     No      Caution Alarm
1ACP01-PDC,1045,2,[F1045]EUV     Lamp On AbnormalAlarm
1ACP01-PDC,1046,2,[F1046]EUV     Circuit Protect Alarm
1ACP01-PDC,1047,2,[F1047]EUV     ElectricCircuit Alarm
1ACP01-PDC,1048,2,[F1048]EUV     PowerOffAlarm   [UFLT]
1ACP01-PDC,1049,2,[F1049]EUV N2  Over    PressureAlarm
1ACP01-PDC,1050,2,[F1050]EUV     N2 CDA  Low-P   (UWNL)
1ACP01-PDC,1051,2,[F1051]EUV     House   Tempera_Alarm
1ACP01-PDC,1052,2,[F1052]EUV     House   Open    Alarm
1ACP01-PDC,1053,2,[F1053]EUV     Transfo_Tempere_Alarm
1ACP01-PDC,1054,2,[F1054]EUV     ElectricBox OpenAlarm
1ACP01-PDC,1055,2,[F1055]EUV     Chamber Leak    Alarm
1ACP01-PDC,1056,2,[F1056]EUV     Control_Alarm   [UCPU]
1ACP01-PDC,1057,2,[F1057]EUV     Emer_OffAlarm   [UEMO]
1ACP01-PDC,1058,2,[F1058]EUV     Recipe  Applica_Alarm
1ACP01-PDC,1059,2,[F1059]
1ACP01-PDC,1060,2,[F1060]
1ACP01-PDC,1061,2,[F1061]
1ACP01-PDC,1062,2,[F1062]
1ACP01-PDC,1063,2,[F1063]
1ACP01-PDC,1064,2,[F1064]
1ACP01-PDC,1065,2,[F1065]EUV     House   SRU     Alarm
1ACP01-PDC,1066,2,[F1066]EUV     House   Up      Alarm
1ACP01-PDC,1067,2,[F1067]EUV     House   Down    Alarm
1ACP01-PDC,1068,2,[F1068]
1ACP01-PDC,1069,2,[F1069]
1ACP01-PDC,1070,2,[F1070]
1ACP01-PDC,1071,2,[F1071]EUV     Exhaust1H_Alarm
1ACP01-PDC,1072,2,[F1072]EUV     Exhaust1L_Alarm
1ACP01-PDC,1073,2,[F1073]EUV     Exhaust2H_Alarm
1ACP01-PDC,1074,2,[F1074]EUV     Exhaust2L_Alarm
1ACP01-PDC,1075,2,[F1075]EUV_A/C CDA     Press   H_Alarm
1ACP01-PDC,1076,2,[F1076]EUV_A/C CDA     Press   L_Alarm
1ACP01-PDC,1077,2,[F1077]EUV_IN  CDA     Flow    H_Alarm
1ACP01-PDC,1078,2,[F1078]EUV_IN  CDA     Flow    L_Alarm
1ACP01-PDC,1079,2,[F1079]EUV_IN  N2      Flow    H_Alarm
1ACP01-PDC,1080,2,[F1080]EUV_IN  N2      Flow    L_Alarm
1ACP01-PDC,1081,2,[F1081]
1ACP01-PDC,1082,2,[F1082]
1ACP01-PDC,1083,2,[F1083]
1ACP01-PDC,1084,2,[F1084]
1ACP01-PDC,1085,2,[F1085]
1ACP01-PDC,1086,2,[F1086]
1ACP01-PDC,1087,2,[F1087]
1ACP01-PDC,1088,2,[F1088]
1ACP01-PDC,1089,2,[F1089]
1ACP01-PDC,1090,2,[F1090]
1ACP01-PDC,1091,2,[F1091]EUV     Exhaust1H_Stop
1ACP01-PDC,1092,2,[F1092]EUV     Exhaust1L_Stop
1ACP01-PDC,1093,2,[F1093]EUV     Exhaust2H_Stop
1ACP01-PDC,1094,2,[F1094]EUV     Exhaust2L_Stop
1ACP01-PDC,1095,2,[F1095]EUV_A/C CDA     Press   H_Stop
1ACP01-PDC,1096,2,[F1096]EUV_A/C CDA     Press   L_Stop
1ACP01-PDC,1097,2,[F1097]EUV_IN  CDA     Flow    H_Stop
1ACP01-PDC,1098,2,[F1098]EUV_IN  CDA     Flow    L_Stop
1ACP01-PDC,1099,2,[F1099]EUV_IN  N2      Flow    H_Stop
1ACP01-PDC,1100,2,[F1100]EUV_IN  N2      Flow    L_Stop
1ACP01-PDC,1101,2,[F1101]
1ACP01-PDC,1102,2,[F1102]
1ACP01-PDC,1103,2,[F1103]
1ACP01-PDC,1104,2,[F1104]
1ACP01-PDC,1105,2,[F1105]O3      Communi_Alarm
1ACP01-PDC,1106,2,[F1106]
1ACP01-PDC,1107,2,[F1107]
1ACP01-PDC,1108,2,[F1108]
1ACP01-PDC,1109,2,[F1109]
1ACP01-PDC,1110,2,[F1110]ELEV_TOPFFU1    Alarm
1ACP01-PDC,1111,2,[F1111]ELEV_TOPFFU2    Alarm
1ACP01-PDC,1112,2,[F1112]ELEV_TOPFFU3    Alarm
1ACP01-PDC,1113,2,[F1113]IN_OUT  MID_FFU1Alarm
1ACP01-PDC,1114,2,[F1114]IN_OUT  MID_FFU2Alarm
1ACP01-PDC,1115,2,[F1115]IN_OUT  MID_FFU3Alarm
1ACP01-PDC,1116,2,[F1116]IN_OUT  TOP_FFU1Alarm
1ACP01-PDC,1117,2,[F1117]IN_OUT  TOP_FFU2Alarm
1ACP01-PDC,1118,2,[F1118]IN_OUT  TOP_FFU3Alarm
1ACP01-PDC,1119,2,[F1119]PRE_SWR TOP_FFU1Alarm
1ACP01-PDC,1120,2,[F1120]PRE_SWR TOP_FFU2Alarm
1ACP01-PDC,1121,2,[F1121]O3-1    TOP_FFU1Alarm
1ACP01-PDC,1122,2,[F1122]HF      TOP_FFU1Alarm
1ACP01-PDC,1123,2,[F1123]HF      TOP_FFU2Alarm
1ACP01-PDC,1124,2,[F1124]HF      TOP_FFU3Alarm
1ACP01-PDC,1125,2,[F1125]SWR2    TOP_FFU1Alarm
1ACP01-PDC,1126,2,[F1126]SWR2    TOP_FFU2Alarm
1ACP01-PDC,1127,2,[F1127]O3-2    TOP_FFU1Alarm
1ACP01-PDC,1128,2,[F1128]SWR3    TOP_FFU2Alarm
1ACP01-PDC,1129,2,[F1129]SWR4    TOP_FFU2Alarm
